id,b1
1156,0.23175272892684665
1226,0.2992114387993234
1296,0.2100569476689273
1366,0.2611723816968907
1436,0.45399685845651483
1506,0.5090089994027467
1576,0.595164328116224
1646,0.5645072833715563
1716,0.1900163709553115
1786,0.2145673849438075
1856,0.5083826745223612
1926,0.8001271318631368
1996,1.1410435628151425
2066,0.769579989067208
2136,0.531931954502771
2206,0.6385551552155202
2276,0.46812511452271766
2346,0.6329314835888358
2416,0.6780200857234837
2486,0.41862223102514196
2556,0.4564835595710513
2626,0.39582250864621055
2696,0.7566741596542927
2766,
2836,
2906,
2976,
3046,
3116,
3186,
